"","scientificName","countryCode","year"
"1495","Ocimum basilicum L.","FR",2014
"1496","Ocimum basilicum L.","FR",2013
"1497","Ocimum basilicum L.","FR",2012
"1498","Ocimum basilicum L.","FR",2011
"1499","Ocimum basilicum L.","DE",2019
"1500","Ocimum basilicum L.","MX",2018
"1501","Ocimum basilicum L.","MX",2017
"1502","Ocimum basilicum L.","MX",2019
"1503","Ocimum basilicum L.","MX",2019
"1504","Ocimum basilicum L.","MX",2019
"1505","Ocimum basilicum L.","MX",2019
"1506","Ocimum basilicum L.","MX",2019
"1507","Ocimum basilicum L.","MX",2019
"1508","Ocimum basilicum L.","MX",2019
"1509","Ocimum basilicum L.","MX",2019
"1510","Ocimum basilicum L.","BR",2006
"1511","Ocimum basilicum L.","BR",2005
"1512","Ocimum basilicum L.","BR",1987
"1513","Ocimum basilicum L.","BR",1987
"1514","Ocimum basilicum L.","BR",1986
"1515","Ocimum basilicum L.","BR",2016
"1516","Ocimum basilicum L.","BR",2014
"1517","Ocimum basilicum L.","BR",2016
"1518","Ocimum basilicum L.","BR",2016
"1519","Ocimum basilicum L.","BR",2014
"1520","Ocimum basilicum L.","BR",2014
"1521","Ocimum basilicum L.","BR",2014
"1522","Ocimum basilicum L.","BR",2014
"1523","Ocimum basilicum L.","BR",2012
"1524","Ocimum basilicum L.","BR",2014
"1525","Ocimum basilicum L.","BR",2014
"1526","Ocimum basilicum L.","BR",2013
"1527","Ocimum basilicum L.","BR",2014
"1528","Ocimum basilicum L.","BR",2013
"1529","Ocimum basilicum L.","BR",2012
"1530","Ocimum basilicum L.","BR",2009
"1531","Ocimum basilicum L.","BR",2011
"1532","Ocimum basilicum L.","BR",2011
"1533","Ocimum basilicum L.","BR",2010
"1534","Ocimum basilicum L.","BR",2010
"1535","Ocimum basilicum L.","BR",2010
"1536","Ocimum basilicum L.","BR",2010
"1537","Ocimum basilicum L.","BR",2010
"1538","Ocimum basilicum L.","BR",2010
"1539","Ocimum basilicum L.","BR",2010
"1540","Ocimum basilicum L.","BR",1990
"1541","Ocimum basilicum L.","BR",1998
"1542","Ocimum basilicum L.","BR",2008
"1543","Ocimum basilicum L.","HK",2019
"1544","Ocimum basilicum L.","HN",2019
"1545","Ocimum basilicum L.","BR",2011
"1546","Ocimum basilicum L.","US",2002
"1547","Ocimum basilicum L.","PK",2019
"1548","Ocimum basilicum L.","NO",2019
"1549","Ocimum basilicum L.","VU",2016
"1550","Ocimum basilicum L.","DE",2019
"1551","Ocimum basilicum L.","US",1970
"1552","Ocimum basilicum L.","US",1972
"1553","Ocimum basilicum L.","MX",1988
"1554","Ocimum basilicum L.","MX",1988
"1555","Ocimum basilicum L.","US",2002
"1556","Ocimum basilicum L.","BR",2016
"1557","Ocimum basilicum L.","AU",2001
"1558","Ocimum basilicum L.","AU",2006
"1559","Ocimum basilicum L.","AU",1991
"1560","Ocimum basilicum L.","AU",1897
"1561","Ocimum basilicum L.","US",1977
"1562","Ocimum basilicum L.","CN",1974
"1563","Ocimum basilicum L.","CN",1974
"1564","Ocimum basilicum L.","CN",1960
"1565","Ocimum basilicum L.","CN",1960
"1566","Ocimum minimum L.","CN",1960
"1567","Ocimum minimum L.","CN",1960
"1568","Ocimum basilicum L.","CN",1960
"1569","Ocimum basilicum L.","CN",1960
"1570","Ocimum basilicum L.","CN",1960
"1571","Ocimum basilicum L.","CN",1958
"1572","Ocimum basilicum L.","CN",1959
"1573","Ocimum basilicum L.","CN",1958
"1574","Ocimum basilicum L.","CN",1959
"1575","Ocimum basilicum L.","CN",1959
"1576","Ocimum basilicum L.","CN",1958
"1577","Ocimum basilicum L.","CN",1964
"1578","Ocimum basilicum L.","CN",1963
"1579","Ocimum basilicum L.","CN",1957
"1580","Ocimum basilicum L.","CN",1958
"1581","Ocimum basilicum L.","CN",1971
"1582","Ocimum basilicum L.","CN",1971
"1583","Ocimum minimum L.","BR",2019
"1584","Ocimum minimum L.","BR",2019
"1585","Ocimum minimum L.","BR",2019
"1586","Ocimum basilicum L.","BR",2019
"1587","Ocimum minimum L.","BR",2019
"1588","Ocimum basilicum L.","BR",2017
"1589","Ocimum basilicum L.","BR",2019
"1590","Ocimum basilicum L.","BR",2019
"1591","Ocimum minimum L.","BR",2019
"1592","Ocimum basilicum L.","BR",2019
"1593","Ocimum minimum L.","BR",2016
"1594","Ocimum basilicum L.","BR",2012
"1595","Ocimum minimum L.","BR",2017
"1596","Ocimum basilicum L.","DE",2019
"1597","Ocimum basilicum L.","BJ",2019
"1598","Ocimum basilicum L.","DE",2008
"1599","Ocimum basilicum L.","DE",2011
"1600","Ocimum basilicum L.","DE",2006
"1601","Ocimum basilicum L.","BR",2018
"1602","Ocimum basilicum L.","BR",2016
"1603","Ocimum basilicum L.","BR",2015
"1604","Ocimum basilicum L.","BR",2002
"1605","Ocimum basilicum L.","IT",2019
"1606","Ocimum basilicum L.","IT",2019
"1607","Ocimum basilicum L.","MX",2019
"1608","Ocimum basilicum L.","ZA",2016
"1609","Ocimum basilicum L.","US",2005
"1610","Ocimum basilicum L.","US",1997
"1611","Ocimum basilicum L.","US",1997
"1612","Ocimum basilicum L.","EC",1975
"1613","Ocimum basilicum L.","MX",1984
"1614","Ocimum basilicum L.","MX",1985
"1615","Ocimum basilicum L.","BR",2019
"1616","Ocimum basilicum L.","GH",1952
"1617","Ocimum basilicum L.","GH",1991
"1618","Ocimum basilicum L.","GH",1929
"1619","Ocimum basilicum L.","GH",1958
"1620","Ocimum basilicum L.","GH",1962
"1621","Ocimum basilicum L.","GH",1956
"1622","Ocimum basilicum L.","GH",1956
"1623","Ocimum basilicum L.","GH",1958
"1624","Ocimum basilicum var. purpurascens Benth.","AR",2011
"1625","Ocimum basilicum L.","AR",1995
"1626","Ocimum basilicum L.","EG",2010
"1627","Ocimum basilicum L.","EG",2010
"1628","Ocimum basilicum L.","EG",2010
"1629","Ocimum basilicum L.","EG",2010
"1630","Ocimum basilicum L.","EG",2010
"1631","Ocimum basilicum L.","EG",2010
"1632","Ocimum basilicum L.","IN",2016
"1633","Ocimum basilicum L.","IN",2015
"1634","Ocimum basilicum L.","BR",2003
"1635","Ocimum basilicum L.","SE",2005
"1636","Ocimum basilicum L.","SE",2005
"1637","Ocimum basilicum L.","SE",2004
"1638","Ocimum basilicum L.","JP",2015
"1639","Ocimum basilicum L.","MX",2019
"1640","Ocimum basilicum L.","US",1948
"1641","Ocimum basilicum L.","US",1981
"1642","Ocimum basilicum L.","US",1948
"1643","Ocimum basilicum var. purpurascens Benth.","US",1981
"1644","Ocimum minimum L.","US",1991
"1645","Ocimum basilicum L.","BR",2017
"1646","Ocimum basilicum L.","BJ",2011
"1647","Ocimum basilicum L.","BJ",2005
"1648","Ocimum basilicum L.","BJ",2005
"1649","Ocimum basilicum L.","BJ",2005
"1650","Ocimum basilicum L.","BJ",2005
"1651","Ocimum basilicum L.","BJ",2005
"1652","Ocimum basilicum L.","BJ",2005
"1653","Ocimum basilicum L.","BJ",2005
"1654","Ocimum basilicum L.","BJ",2005
"1655","Ocimum basilicum L.","BJ",2005
"1656","Ocimum basilicum L.","BJ",2005
"1657","Ocimum basilicum L.","BJ",2005
"1658","Ocimum basilicum L.","BJ",2005
"1659","Ocimum basilicum L.","BJ",2005
"1660","Ocimum basilicum L.","BR",2018
"1661","Ocimum basilicum L.","BR",2018
"1662","Ocimum basilicum L.","BE",2018
"1663","Ocimum basilicum L.","CI",1990
"1664","Ocimum basilicum L.","CI",2013
"1665","Ocimum basilicum L.","CI",1996
"1666","Ocimum basilicum L.","ID",2016
"1667","Ocimum basilicum L.","BR",2018
"1668","Ocimum basilicum L.","CO",1998
"1669","Ocimum basilicum L.","CO",2000
"1670","Ocimum basilicum L.","BR",2018
"1671","Ocimum basilicum L.","NG",2013
"1672","Ocimum minimum L.","US",1949
"1673","Ocimum basilicum L.","US",1944
"1674","Ocimum basilicum L.","US",1915
"1675","Ocimum basilicum L.","TH",2001
"1676","Ocimum basilicum L.","US",1962
"1677","Ocimum basilicum L.","CA",2008
"1678","Ocimum basilicum L.","US",2001
"1679","Ocimum basilicum L.","AU",2010
"1680","Ocimum basilicum L.","AU",2017
"1681","Ocimum basilicum L.","PK",1977
"1682","Ocimum basilicum L.","PK",1977
"1683","Ocimum basilicum L.","BR",2022
"1684","Ocimum basilicum L.","NL",2012
"1685","Ocimum basilicum L.","CO",2018
"1686","Ocimum basilicum L.","DE",2017
"1687","Ocimum basilicum L.","DE",1989
"1688","Ocimum basilicum L.","DE",1999
"1689","Ocimum basilicum L.","MY",1987
"1690","Ocimum basilicum L.","ES",1997
"1691","Ocimum basilicum L.","ES",1994
"1692","Ocimum basilicum L.","DE",2018
"1693","Ocimum basilicum L.","US",1939
"1694","Ocimum basilicum L.","US",1899
"1695","Ocimum basilicum L.","US",2007
"1696","Ocimum basilicum L.","US",1993
"1697","Ocimum basilicum L.","US",1879
"1698","Ocimum basilicum L.","US",1899
"1699","Ocimum basilicum L.","MX",1984
"1700","Ocimum basilicum L.","US",1995
"1701","Ocimum basilicum L.","PR",1922
"1702","Ocimum basilicum L.","BL",1930
"1703","Ocimum basilicum L.","VU",2016
"1704","Ocimum basilicum L.","US",1980
"1705","Ocimum basilicum L.","PR",1979
"1706","Ocimum basilicum L.","CU",1904
"1707","Ocimum basilicum L.","US",1975
"1708","Ocimum basilicum L.","US",1981
"1709","Ocimum basilicum L.","US",1932
"1710","Ocimum basilicum L.","US",1980
"1711","Ocimum basilicum L.","PR",1915
"1712","Ocimum basilicum L.","BR",1986
"1713","Ocimum basilicum L.","US",1938
"1714","Ocimum basilicum L.","DO",1984
"1715","Ocimum basilicum L.","US",1899
"1716","Ocimum minimum L.","US",1931
"1717","Ocimum basilicum L.","DO",1964
"1718","Ocimum basilicum L.","DO",1981
"1719","Ocimum basilicum L.","PR",1922
"1720","Ocimum basilicum L.","BR",2017
"1721","Ocimum basilicum L.","BR",2017
"1722","Ocimum basilicum L.","BR",2016
"1723","Ocimum basilicum L.","BR",2011
"1724","Ocimum basilicum L.","BR",2018
"1725","Ocimum basilicum L.","BR",2017
"1726","Ocimum minimum L.","BR",2017
"1727","Ocimum basilicum L.","DE",2018
"1728","Ocimum basilicum L.","DE",2018
"1729","Ocimum basilicum L.","TG",1983
"1730","Ocimum basilicum L.","TG",1985
"1731","Ocimum basilicum L.","TG",1986
"1732","Ocimum basilicum L.","TG",1978
"1733","Ocimum basilicum L.","PN",1931
"1734","Ocimum basilicum L.","CK",1899
"1735","Ocimum basilicum L.","CK",1899
"1736","Ocimum basilicum L.","NZ",1976
"1737","Ocimum basilicum L.","NZ",1976
"1738","Ocimum basilicum L.","NZ",1976
"1739","Ocimum basilicum L.","NZ",1992
"1740","Ocimum basilicum L.","NZ",1975
"1741","Ocimum basilicum L.","TO",1988
"1742","Ocimum basilicum L.","NZ",1971
"1743","Ocimum basilicum L.","MX",1993
"1744","Ocimum basilicum L.","MX",2014
"1745","Ocimum basilicum L.","MX",2014
"1746","Ocimum basilicum L.","MX",2014
"1747","Ocimum basilicum L.","MX",2014
"1748","Ocimum basilicum L.","MX",2014
"1749","Ocimum basilicum L.","MX",2014
"1750","Ocimum basilicum L.","MX",2014
"1751","Ocimum basilicum L.","MX",2014
"1752","Ocimum basilicum L.","MX",2014
"1753","Ocimum basilicum L.","MX",2014
"1754","Ocimum basilicum L.","MX",2014
"1755","Ocimum basilicum L.","MX",2014
"1756","Ocimum basilicum L.","MX",2014
"1757","Ocimum basilicum L.","MX",2014
"1758","Ocimum basilicum L.","MX",2014
"1759","Ocimum basilicum L.","MX",2014
"1760","Ocimum basilicum L.","MX",1998
"1761","Ocimum basilicum L.","MX",1996
"1762","Ocimum basilicum L.","MX",1996
"1763","Ocimum basilicum L.","MX",1986
"1764","Ocimum basilicum L.","MX",1996
"1765","Ocimum basilicum L.","MX",1996
"1766","Ocimum basilicum L.","MX",1986
"1767","Ocimum basilicum L.","MX",1989
"1768","Ocimum basilicum L.","MX",2001
"1769","Ocimum basilicum L.","MX",2000
"1770","Ocimum basilicum L.","MX",2000
"1771","Ocimum basilicum L.","MX",2000
"1772","Ocimum basilicum L.","MX",2000
"1773","Ocimum basilicum L.","MX",2000
"1774","Ocimum basilicum L.","MX",2001
"1775","Ocimum basilicum L.","MX",1998
"1776","Ocimum basilicum L.","MX",1984
"1777","Ocimum basilicum L.","MX",1957
"1778","Ocimum basilicum L.","MX",1996
"1779","Ocimum basilicum L.","MX",1984
"1780","Ocimum basilicum L.","MX",1981
"1781","Ocimum basilicum L.","MX",1998
"1782","Ocimum basilicum L.","MX",1992
"1783","Ocimum basilicum L.","MX",1990
"1784","Ocimum basilicum L.","MX",1990
"1785","Ocimum basilicum L.","MX",1992
"1786","Ocimum basilicum L.","MX",1991
"1787","Ocimum basilicum L.","MX",1990
"1788","Ocimum basilicum L.","MX",1983
"1789","Ocimum basilicum L.","MX",2004
"1790","Ocimum basilicum L.","MX",2003
"1791","Ocimum basilicum L.","MX",2002
"1792","Ocimum basilicum L.","MX",1986
"1793","Ocimum basilicum L.","MX",1986
"1794","Ocimum basilicum L.","MX",2000
"1795","Ocimum basilicum L.","MX",1986
"1796","Ocimum basilicum L.","MX",1993
"1797","Ocimum basilicum L.","MX",2000
"1798","Ocimum basilicum L.","MX",2002
"1799","Ocimum basilicum L.","MX",1997
"1800","Ocimum basilicum L.","MX",1976
"1801","Ocimum basilicum L.","MX",1998
"1802","Ocimum basilicum L.","MX",1998
"1803","Ocimum basilicum L.","MX",1998
"1804","Ocimum basilicum L.","MX",2003
"1805","Ocimum basilicum L.","MX",1996
"1806","Ocimum basilicum L.","MX",1992
"1807","Ocimum basilicum L.","MX",1991
"1808","Ocimum basilicum L.","MX",1980
"1809","Ocimum basilicum L.","MX",1980
"1810","Ocimum basilicum L.","MX",1984
"1811","Ocimum basilicum L.","MX",2002
"1812","Ocimum basilicum L.","MX",1980
"1813","Ocimum basilicum L.","MX",1991
"1814","Ocimum basilicum L.","MX",1986
"1815","Ocimum basilicum L.","MX",1978
"1816","Ocimum basilicum L.","MX",1985
"1817","Ocimum basilicum L.","MX",1988
"1818","Ocimum basilicum L.","MX",1987
"1819","Ocimum basilicum L.","MX",1985
"1820","Ocimum basilicum L.","MX",1968
"1821","Ocimum basilicum L.","MX",1990
"1822","Ocimum basilicum L.","MX",1992
"1823","Ocimum basilicum L.","MX",1994
"1824","Ocimum basilicum L.","MX",1984
"1825","Ocimum basilicum L.","MX",1966
"1826","Ocimum basilicum L.","MX",1998
"1827","Ocimum basilicum L.","CO",1946
"1828","Ocimum basilicum L.","NL",2018
"1829","Ocimum basilicum L.","SG",2018
"1830","Ocimum basilicum L.","IT",2018
"1831","Ocimum basilicum L.","GH",1958
"1832","Ocimum basilicum L.","GH",1898
"1833","Ocimum basilicum L.","GH",1956
"1834","Ocimum basilicum L.","GH",1996
"1835","Ocimum basilicum L.","GH",1929
"1836","Ocimum basilicum L.","GH",1996
"1837","Ocimum basilicum L.","GH",1991
"1838","Ocimum basilicum L.","GH",1956
"1839","Ocimum basilicum L.","GH",1962
"1840","Ocimum basilicum L.","GH",1958
"1841","Ocimum basilicum L.","GH",1976
"1842","Ocimum basilicum L.","GH",1952
"1843","Ocimum basilicum L.","DE",2018
"1844","Ocimum basilicum L.","TG",1986
"1845","Ocimum basilicum L.","TG",1985
"1846","Ocimum basilicum L.","TG",1983
"1847","Ocimum basilicum L.","TG",1978
"1848","Ocimum basilicum L.","BR",1999
"1849","Ocimum basilicum L.","FR",2018
"1850","Ocimum basilicum L.","MX",1985
"1851","Ocimum basilicum L.","US",2008
"1852","Ocimum basilicum L.","AU",1997
"1853","Ocimum basilicum var. thyrsiflorum (L.) Benth.","US",2014
"1854","Ocimum basilicum L.","MX",2018
"1855","Ocimum basilicum L.","DE",2018
"1856","Ocimum basilicum L.","BR",2017
"1857","Ocimum basilicum L.","MX",1934
"1858","Ocimum basilicum L.","US",1985
"1859","Ocimum basilicum L.","CI",1975
"1860","Ocimum basilicum L.","CI",1968
"1861","Ocimum basilicum L.","PF",1992
"1862","Ocimum basilicum L.","PF",1952
"1863","Ocimum basilicum L.","BI",1982
"1864","Ocimum basilicum L.","PF",1990
"1865","Ocimum basilicum L.","RW",2014
"1866","Ocimum basilicum L.","BI",1980
"1867","Ocimum basilicum L.","BI",1980
"1868","Ocimum basilicum L.","CD",1906
"1869","Ocimum basilicum L.","CD",1979
"1870","Ocimum basilicum L.","CD",1930
"1871","Ocimum basilicum L.","CD",1932
"1872","Ocimum basilicum L.","BR",2017
"1873","Ocimum basilicum L.","BR",2016
"1874","Ocimum basilicum L.","BR",2015
"1875","Ocimum basilicum L.","BR",2007
"1876","Ocimum basilicum L.","SE",2016
"1877","Ocimum basilicum L.","JP",2009
"1878","Ocimum basilicum var. purpurascens Benth.","BR",2015
"1879","Ocimum basilicum L.","TW",1996
"1880","Ocimum basilicum L.","SE",2004
"1881","Ocimum basilicum L.","SE",2006
"1882","Ocimum basilicum L.","DE",2017
"1883","Ocimum basilicum L.","HK",2017
"1884","Ocimum basilicum L.","BR",2009
"1885","Ocimum basilicum L.","BR",2017
"1886","Ocimum basilicum L.","BR",2016
"1887","Ocimum basilicum var. basilicum","IT",2013
"1888","Ocimum basilicum var. basilicum","IT",2013
"1889","Ocimum basilicum var. basilicum","IT",2013
"1890","Ocimum basilicum var. basilicum","BG",1999
"1891","Ocimum basilicum var. basilicum","IT",1999
"1892","Ocimum basilicum var. basilicum","BG",2000
"1893","Ocimum basilicum var. basilicum","BG",1999
"1894","Ocimum basilicum var. basilicum","IT",1998
"1895","Ocimum basilicum var. basilicum","IT",2009
"1896","Ocimum basilicum var. basilicum","IT",2005
"1897","Ocimum basilicum L.","KZ",1934
"1898","Ocimum basilicum L.","ES",2005
"1899","Ocimum basilicum L.","US",2006
"1900","Ocimum basilicum L.","US",1992
"1901","Ocimum basilicum L.","US",2006
"1902","Ocimum basilicum L.","CO",2003
"1903","Ocimum basilicum L.","CO",2005
"1904","Ocimum basilicum L.","CO",2012
"1905","Ocimum basilicum L.","IT",1924
"1906","Ocimum basilicum L.","SE",2004
"1907","Ocimum basilicum L.","SE",1994
"1908","Ocimum basilicum L.","SE",1985
"1909","Ocimum basilicum L.","VU",1998
"1910","Ocimum basilicum L.","VU",1980
"1911","Ocimum basilicum L.","VU",1980
"1912","Ocimum basilicum L.","VU",1984
"1913","Ocimum basilicum L.","VU",1984
"1914","Ocimum basilicum L.","CO",2000
"1915","Ocimum basilicum L.","CN",1940
"1916","Ocimum basilicum L.","CN",1940
"1917","Ocimum basilicum L.","ET",1990
"1918","Ocimum basilicum L.","UA",1887
"1919","Ocimum basilicum L.","BR",2017
"1920","Ocimum basilicum L.","BR",2016
"1921","Ocimum basilicum L.","BR",2017
"1922","Ocimum basilicum L.","AU",2016
"1923","Ocimum basilicum L.","BR",1986
"1924","Ocimum basilicum L.","BR",2011
"1925","Ocimum basilicum L.","BR",2007
"1926","Ocimum basilicum L.","BR",1993
"1927","Ocimum basilicum L.","BR",1982
"1928","Ocimum basilicum L.","DE",2017
"1929","Ocimum basilicum L.","BJ",2008
"1930","Ocimum basilicum L.","BJ",2008
"1931","Ocimum basilicum L.","BJ",2008
"1932","Ocimum basilicum L.","SV",1989
"1933","Ocimum basilicum L.","SV",1986
"1934","Ocimum basilicum L.","BE",2016
"1935","Ocimum basilicum L.","BR",2017
"1936","Ocimum basilicum L.","KN",2017
"1937","Ocimum basilicum L.","US",2010
"1938","Ocimum basilicum L.","US",1988
"1939","Ocimum basilicum L.","US",1996
"1940","Ocimum basilicum L.","MX",1990
"1941","Ocimum basilicum L.","DO",1969
"1942","Ocimum basilicum L.","US",1962
"1943","Ocimum basilicum L.","US",1973
"1944","Ocimum basilicum L.","US",1973
"1945","Ocimum basilicum L.","ES",1985
"1946","Ocimum basilicum L.","BJ",2012
"1947","Ocimum basilicum L.","BJ",2012
"1948","Ocimum basilicum L.","BJ",2012
"1949","Ocimum basilicum L.","BJ",2012
"1950","Ocimum basilicum L.","BJ",2012
"1951","Ocimum basilicum L.","BJ",2012
"1952","Ocimum basilicum L.","BJ",2012
"1953","Ocimum basilicum L.","BJ",2012
"1954","Ocimum basilicum L.","BJ",2012
"1955","Ocimum basilicum L.","BJ",2012
"1956","Ocimum basilicum L.","BJ",2012
"1957","Ocimum basilicum L.","BJ",2012
"1958","Ocimum basilicum L.","BJ",2012
"1959","Ocimum basilicum L.","BJ",2012
"1960","Ocimum basilicum L.","BJ",2012
"1961","Ocimum basilicum L.","SE",2010
"1962","Ocimum basilicum L.","SE",2013
"1963","Ocimum basilicum L.","SE",2013
"1964","Ocimum basilicum L.","US",2003
"1965","Ocimum basilicum L.","US",1997
"1966","Ocimum basilicum L.","MX",2007
"1967","Ocimum basilicum L.","PF",2003
"1968","Ocimum basilicum L.","PF",2003
"1969","Ocimum basilicum L.","PF",1988
"1970","Ocimum basilicum L.","DE",1992
"1971","Ocimum basilicum L.","MX",2014
"1972","Ocimum basilicum L.","MX",2017
"1973","Ocimum basilicum L.","CO",2016
"1974","Ocimum basilicum L.","FR",2016
"1975","Ocimum basilicum L.","FR",2016
"1976","Ocimum basilicum L.","BJ",2003
"1977","Ocimum basilicum L.","BJ",2003
"1978","Ocimum basilicum L.","BJ",2011
"1979","Ocimum basilicum L.","BJ",2011
